Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-05-19T13:31:00Z,QQQ,331.807473899,51,Market,Filled,16922.181168849,"" 
2023-05-26T13:31:00Z,SPY,400.110007495,-42,Market,Filled,-16804.62031479,"Liquidated" 
2023-05-26T13:31:00Z,QQQ,334.217792964,-51,Market,Filled,-17045.107441164,"Liquidated" 
2023-05-26T13:31:00Z,GLD,180.2,94,Market,Filled,16938.8,"" 
2023-05-26T13:31:00Z,SPY,400.110007495,39,Market,Filled,15604.290292305,"" 
2023-06-05T13:31:00Z,SPY,412.914685656,-39,Market,Filled,-16103.672740584,"Liquidated" 
2023-06-05T13:31:00Z,GLD,181.05,-94,Market,Filled,-17018.7,"Liquidated" 
2023-06-05T13:31:00Z,GLD,181.05,95,Market,Filled,17199.75,"" 
2023-06-05T13:31:00Z,QQQ,348.905982205,49,Market,Filled,17096.393128045,"" 
2023-06-12T13:31:00Z,QQQ,348.75841165,-49,Market,Filled,-17089.16217085,"Liquidated" 
2023-06-12T13:31:00Z,GLD,182.04,-95,Market,Filled,-17293.8,"Liquidated" 
2023-06-12T13:31:00Z,SPY,414.82525557,41,Market,Filled,17007.83547837,"" 
2023-06-12T13:31:00Z,QQQ,348.75841165,49,Market,Filled,17089.16217085,"" 
2023-06-20T13:31:00Z,SPY,425.625535524,-41,Market,Filled,-17450.646956484,"Liquidated" 
2023-06-20T13:31:00Z,QQQ,361.970895341,-49,Market,Filled,-17736.573871709,"Liquidated" 
2023-06-20T13:31:00Z,SPY,425.625535524,42,Market,Filled,17876.272492008,"" 
2023-06-20T13:31:00Z,QQQ,361.970895341,48,Market,Filled,17374.602976368,"" 
2023-06-27T13:31:00Z,SPY,417.858009936,-42,Market,Filled,-17550.036417312,"Liquidated" 
2023-06-27T13:31:00Z,QQQ,352.369560808,-48,Market,Filled,-16913.738918784,"Liquidated" 
2023-06-27T13:31:00Z,GLD,178.51,97,Market,Filled,17315.47,"" 
2023-06-27T13:31:00Z,SPY,417.858009936,41,Market,Filled,17132.178407376,"" 
2023-07-05T13:31:00Z,SPY,429.916076466,-41,Market,Filled,-17626.559135106,"Liquidated" 
2023-07-05T13:31:00Z,GLD,178.5,-97,Market,Filled,-17314.5,"Liquidated" 
2023-07-05T13:31:00Z,GLD,178.5,99,Market,Filled,17671.5,"" 
2023-07-05T13:31:00Z,QQQ,364.841599054,48,Market,Filled,17512.396754592,"" 
2023-07-12T13:31:00Z,QQQ,362.703816827,-48,Market,Filled,-17409.783207696,"Liquidated" 
2023-07-12T13:31:00Z,GLD,179.45,-99,Market,Filled,-17765.55,"Liquidated" 
2023-07-12T13:31:00Z,GLD,179.45,98,Market,Filled,17586.1,"" 
2023-07-12T13:31:00Z,QQQ,362.703816827,48,Market,Filled,17409.783207696,"" 
2023-07-19T13:31:00Z,QQQ,380.012956794,-48,Market,Filled,-18240.621926112,"Liquidated" 
2023-07-19T13:31:00Z,GLD,183.64,-98,Market,Filled,-17996.72,"Liquidated" 
2023-07-19T13:31:00Z,GLD,183.64,99,Market,Filled,18180.36,"" 
2023-07-19T13:31:00Z,SPY,439.891826286,41,Market,Filled,18035.564877726,"" 
2023-07-26T13:31:00Z,SPY,441.102475536,-41,Market,Filled,-18085.201496976,"Liquidated" 
2023-07-26T13:31:00Z,GLD,182.41,-99,Market,Filled,-18058.59,"Liquidated" 
2023-07-26T13:31:00Z,QQQ,373.156291218,49,Market,Filled,18284.658269682,"" 
2023-07-26T13:31:00Z,SPY,441.102475536,41,Market,Filled,18085.201496976,"" 
2023-08-02T13:31:00Z,SPY,442.109735712,-41,Market,Filled,-18126.499164192,"Liquidated" 
2023-08-02T13:31:00Z,QQQ,377.106755149,-49,Market,Filled,-18478.231002301,"Liquidated" 
2023-08-02T13:31:00Z,QQQ,377.106755149,48,Market,Filled,18101.124247152,"" 
2023-08-02T13:31:00Z,SPY,442.109735712,41,Market,Filled,18126.499164192,"" 
2023-08-09T13:31:00Z,SPY,434.62308075,-41,Market,Filled,-17819.54631075,"Liquidated" 
2023-08-09T13:31:00Z,QQQ,366.4769532,-48,Market,Filled,-17590.8937536,"Liquidated" 
2023-08-09T13:31:00Z,GLD,178.64,100,Market,Filled,17864,"" 
2023-08-09T13:31:00Z,SPY,434.62308075,41,Market,Filled,17819.54631075,"" 
2023-08-16T13:31:00Z,SPY,428.947557066,-41,Market,Filled,-17586.849839706,"Liquidated" 
2023-08-16T13:31:00Z,GLD,176.59,-100,Market,Filled,-17659,"Liquidated" 
2023-08-16T13:31:00Z,GLD,176.59,100,Market,Filled,17659,"" 
2023-08-16T13:31:00Z,QQQ,360.979798902,49,Market,Filled,17688.010146198,"" 
2023-08-23T13:31:00Z,QQQ,357.984933478,-49,Market,Filled,-17541.261740422,"Liquidated" 
2023-08-23T13:31:00Z,GLD,176.1,-100,Market,Filled,-17610,"Liquidated" 
2023-08-23T13:31:00Z,QQQ,357.984933478,49,Market,Filled,17541.261740422,"" 
2023-08-23T13:31:00Z,GLD,176.1,100,Market,Filled,17610,"" 
2023-08-30T13:31:00Z,QQQ,369.205827287,-49,Market,Filled,-18091.085537063,"Liquidated" 
2023-08-30T13:31:00Z,GLD,179.87,-100,Market,Filled,-17987,"Liquidated" 
2023-08-30T13:31:00Z,SPY,435.020173704,41,Market,Filled,17835.827121864,"" 
2023-08-30T13:31:00Z,GLD,179.87,100,Market,Filled,17987,"" 
2023-09-07T13:31:00Z,SPY,432.172726668,-41,Market,Filled,-17719.081793388,"Liquidated" 
2023-09-07T13:31:00Z,GLD,177.83,-100,Market,Filled,-17783,"Liquidated" 
2023-09-07T13:31:00Z,SPY,432.172726668,41,Market,Filled,17719.081793388,"" 
2023-09-07T13:31:00Z,QQQ,369.176272694,48,Market,Filled,17720.461089312,"" 
2023-09-14T13:31:00Z,SPY,432.453597294,-41,Market,Filled,-17730.597489054,"Liquidated" 
2023-09-14T13:31:00Z,QQQ,368.654141551,-48,Market,Filled,-17695.398794448,"Liquidated" 
2023-09-14T13:31:00Z,QQQ,368.654141551,48,Market,Filled,17695.398794448,"" 
2023-09-14T13:31:00Z,GLD,177.08,101,Market,Filled,17885.08,"" 
2023-09-21T13:31:00Z,QQQ,359.650352072,-48,Market,Filled,-17263.216899456,"Liquidated" 
2023-09-21T13:31:00Z,GLD,179.35,-101,Market,Filled,-18114.35,"Liquidated" 
2023-09-21T13:31:00Z,GLD,179.35,99,Market,Filled,17755.65,"" 
2023-09-21T13:31:00Z,SPY,426.330050904,41,Market,Filled,17479.532087064,"" 
2023-09-28T13:31:00Z,SPY,414.093375405,-41,Market,Filled,-16977.828391605,"Liquidated" 
2023-09-28T13:31:00Z,GLD,174.1,-99,Market,Filled,-17235.9,"Liquidated" 
2023-09-28T13:31:00Z,GLD,174.1,99,Market,Filled,17235.9,"" 
2023-09-28T13:31:00Z,SPY,414.093375405,36,Market,Filled,14907.36151458,"" 
2023-10-05T13:31:00Z,SPY,412.742384226,-36,Market,Filled,-14858.725832136,"Liquidated" 
2023-10-05T13:31:00Z,GLD,169.14,-99,Market,Filled,-16744.86,"Liquidated" 
2023-10-05T13:31:00Z,QQQ,354.9246013,43,Market,Filled,15261.7578559,"" 
2023-10-05T13:31:00Z,SPY,412.742384226,33,Market,Filled,13620.498679458,"" 
2023-10-12T13:31:00Z,SPY,424.075159152,-33,Market,Filled,-13994.480252016,"Liquidated" 
2023-10-12T13:31:00Z,QQQ,366.240751896,-43,Market,Filled,-15748.352331528,"Liquidated" 
2023-10-12T13:31:00Z,GLD,173.79,100,Market,Filled,17379,"" 
2023-10-12T13:31:00Z,SPY,424.075159152,41,Market,Filled,17387.081525232,"" 
2023-10-19T13:31:00Z,SPY,418.136629581,-41,Market,Filled,-17143.601812821,"Liquidated" 
2023-10-19T13:31:00Z,GLD,180.87,-100,Market,Filled,-18087,"Liquidated" 
2023-10-19T13:31:00Z,SPY,418.136629581,32,Market,Filled,13380.372146592,"" 
2023-10-19T13:31:00Z,GLD,180.87,98,Market,Filled,17725.26,"" 
2023-10-26T13:31:00Z,SPY,405.831918555,-32,Market,Filled,-12986.62139376,"Liquidated" 
2023-10-26T13:31:00Z,GLD,183.72,-98,Market,Filled,-18004.56,"Liquidated" 
2023-10-26T13:31:00Z,GLD,183.72,96,Market,Filled,17637.12,"" 
2023-10-26T13:31:00Z,SPY,405.831918555,38,Market,Filled,15421.61290509,"" 
2023-11-02T13:31:00Z,SPY,410.798512026,-38,Market,Filled,-15610.343456988,"Liquidated" 
2023-11-02T13:31:00Z,GLD,183.51,-96,Market,Filled,-17616.96,"Liquidated" 
2023-11-02T13:31:00Z,GLD,183.51,96,Market,Filled,17616.96,"" 
2023-11-02T13:31:00Z,QQQ,352.172024128,50,Market,Filled,17608.6012064,"" 
2023-11-09T14:31:00Z,QQQ,367.937681192,-50,Market,Filled,-18396.8840596,"Liquidated" 
2023-11-09T14:31:00Z,GLD,180.77,-96,Market,Filled,-17353.92,"Liquidated" 
2023-11-09T14:31:00Z,SPY,424.979059725,42,Market,Filled,17849.12050845,"" 
2023-11-09T14:31:00Z,QQQ,367.937681192,49,Market,Filled,18028.946378408,"" 
2023-11-16T14:31:00Z,SPY,437.060225448,-42,Market,Filled,-18356.529468816,"Liquidated" 
2023-11-16T14:31:00Z,QQQ,380.447601816,-49,Market,Filled,-18641.932488984,"Liquidated" 
2023-11-16T14:31:00Z,SPY,437.060225448,39,Market,Filled,17045.348792472,"" 
2023-11-16T14:31:00Z,QQQ,380.447601816,48,Market,Filled,18261.484887168,"" 
2023-11-24T14:31:00Z,SPY,442.250364222,-39,Market,Filled,-17247.764204658,"Liquidated" 
2023-11-24T14:31:00Z,QQQ,384.828047208,-48,Market,Filled,-18471.746265984,"Liquidated" 
2023-11-24T14:31:00Z,QQQ,384.828047208,48,Market,Filled,18471.746265984,"" 
2023-11-24T14:31:00Z,GLD,184.56,101,Market,Filled,18640.56,"" 
2023-12-01T14:31:00Z,QQQ,383.614545444,-48,Market,Filled,-18413.498181312,"Liquidated" 
2023-12-01T14:31:00Z,GLD,188.75,-101,Market,Filled,-19063.75,"Liquidated" 
2023-12-01T14:31:00Z,QQQ,383.614545444,49,Market,Filled,18797.112726756,"" 
2023-12-01T14:31:00Z,SPY,443.59163604,42,Market,Filled,18630.84871368,"" 
2023-12-08T14:31:00Z,SPY,445.370279103,-42,Market,Filled,-18705.551722326,"Liquidated" 
2023-12-08T14:31:00Z,QQQ,385.193084324,-49,Market,Filled,-18874.461131876,"Liquidated" 
2023-12-08T14:31:00Z,GLD,188.15,101,Market,Filled,19003.15,"" 
2023-12-08T14:31:00Z,QQQ,385.193084324,49,Market,Filled,18874.461131876,"" 
2023-12-15T14:31:00Z,QQQ,397.979249252,-49,Market,Filled,-19500.983213348,"Liquidated" 
2023-12-15T14:31:00Z,GLD,188.73,-101,Market,Filled,-19061.73,"Liquidated" 
2023-12-15T14:31:00Z,GLD,188.73,102,Market,Filled,19250.46,"" 
2023-12-15T14:31:00Z,SPY,458.763558561,42,Market,Filled,19268.069459562,"" 
2023-12-22T14:31:00Z,SPY,461.29701063,-42,Market,Filled,-19374.47444646,"Liquidated" 
2023-12-22T14:31:00Z,GLD,189.43,-102,Market,Filled,-19321.86,"Liquidated" 
2023-12-22T14:31:00Z,GLD,189.43,102,Market,Filled,19321.86,"" 
2023-12-22T14:31:00Z,SPY,461.29701063,39,Market,Filled,17990.58341457,"" 
2024-01-02T14:31:00Z,SPY,463.844049339,-39,Market,Filled,-18089.917924221,"Liquidated" 
2024-01-02T14:31:00Z,GLD,191.17,-102,Market,Filled,-19499.34,"Liquidated" 
2024-01-02T14:31:00Z,SPY,463.844049339,42,Market,Filled,19481.450072238,"" 
2024-01-02T14:31:00Z,QQQ,405.047058752,48,Market,Filled,19442.258820096,"" 
2024-01-09T14:31:00Z,SPY,463.15117674,-42,Market,Filled,-19452.34942308,"Liquidated" 
2024-01-09T14:31:00Z,QQQ,400.52697412,-48,Market,Filled,-19225.29475776,"Liquidated" 
2024-01-09T14:31:00Z,SPY,463.15117674,42,Market,Filled,19452.34942308,"" 
2024-01-09T14:31:00Z,QQQ,400.52697412,48,Market,Filled,19225.29475776,"" 
2024-01-17T14:31:00Z,SPY,463.473216117,-42,Market,Filled,-19465.875076914,"Liquidated" 
2024-01-17T14:31:00Z,QQQ,405.047058752,-48,Market,Filled,-19442.258820096,"Liquidated" 
2024-01-17T14:31:00Z,SPY,463.473216117,42,Market,Filled,19465.875076914,"" 
2024-01-17T14:31:00Z,QQQ,405.047058752,48,Market,Filled,19442.258820096,"" 
2024-01-24T14:31:00Z,SPY,473.163673734,-42,Market,Filled,-19872.874296828,"Liquidated" 
2024-01-24T14:31:00Z,QQQ,418.854582048,-48,Market,Filled,-20105.019938304,"Liquidated" 
2024-01-24T14:31:00Z,SPY,473.163673734,42,Market,Filled,19872.874296828,"" 
2024-01-24T14:31:00Z,QQQ,418.854582048,48,Market,Filled,20105.019938304,"" 
2024-01-31T14:31:00Z,SPY,479.048211441,-42,Market,Filled,-20120.024880522,"Liquidated" 
2024-01-31T14:31:00Z,QQQ,420.65470328,-48,Market,Filled,-20191.42575744,"Liquidated" 
2024-01-31T14:31:00Z,GLD,188.59,107,Market,Filled,20179.13,"" 
2024-01-31T14:31:00Z,QQQ,420.65470328,48,Market,Filled,20191.42575744,"" 
2024-02-07T14:31:00Z,QQQ,422.919690984,-48,Market,Filled,-20300.145167232,"Liquidated" 
2024-02-07T14:31:00Z,GLD,188.55,-107,Market,Filled,-20174.85,"Liquidated" 
2024-02-07T14:31:00Z,GLD,188.55,107,Market,Filled,20174.85,"" 
2024-02-07T14:31:00Z,QQQ,422.919690984,48,Market,Filled,20300.145167232,"" 
2024-02-14T14:31:00Z,QQQ,423.86920548,-48,Market,Filled,-20345.72186304,"Liquidated" 
2024-02-14T14:31:00Z,GLD,184.53,-107,Market,Filled,-19744.71,"Liquidated" 
2024-02-14T14:31:00Z,QQQ,423.86920548,38,Market,Filled,16107.02980824,"" 
2024-02-14T14:31:00Z,SPY,482.161258752,36,Market,Filled,17357.805315072,"" 
2024-02-22T14:31:00Z,SPY,485.215753449,-36,Market,Filled,-17467.767124164,"Liquidated" 
2024-02-22T14:31:00Z,QQQ,420.961317336,-38,Market,Filled,-15996.530058768,"Liquidated" 
2024-02-22T14:31:00Z,GLD,187.48,107,Market,Filled,20060.36,"" 
2024-02-22T14:31:00Z,SPY,485.215753449,40,Market,Filled,19408.63013796,"" 
2024-02-29T14:31:00Z,SPY,494.047439394,-40,Market,Filled,-19761.89757576,"Liquidated" 
2024-02-29T14:31:00Z,GLD,188.34,-107,Market,Filled,-20152.38,"Liquidated" 
2024-02-29T14:31:00Z,QQQ,430.515806952,47,Market,Filled,20234.242926744,"" 
2024-02-29T14:31:00Z,GLD,188.34,108,Market,Filled,20340.72,"" 
2024-03-07T14:31:00Z,QQQ,433.997360104,-47,Market,Filled,-20397.875924888,"Liquidated" 
2024-03-07T14:31:00Z,GLD,198.81,-108,Market,Filled,-21471.48,"Liquidated" 
2024-03-07T14:31:00Z,QQQ,433.997360104,36,Market,Filled,15623.904963744,"" 
2024-03-07T14:31:00Z,SPY,497.453249775,35,Market,Filled,17410.863742125,"" 
2024-03-14T13:31:00Z,SPY,503.523204093,-35,Market,Filled,-17623.312143255,"Liquidated" 
2024-03-14T13:31:00Z,QQQ,435.4414134,-36,Market,Filled,-15675.8908824,"Liquidated" 
2024-03-14T13:31:00Z,SPY,503.523204093,42,Market,Filled,21147.974571906,"" 
2024-03-14T13:31:00Z,QQQ,435.4414134,45,Market,Filled,19594.863603,"" 
2024-03-21T13:31:00Z,SPY,509.502452224,-42,Market,Filled,-21399.102993408,"Liquidated" 
2024-03-21T13:31:00Z,QQQ,439.503772728,-45,Market,Filled,-19777.66977276,"Liquidated" 
2024-03-21T13:31:00Z,GLD,199.8,106,Market,Filled,21178.8,"" 
2024-03-21T13:31:00Z,QQQ,439.503772728,48,Market,Filled,21096.181090944,"" 
2024-03-28T13:31:00Z,QQQ,440.553582312,-48,Market,Filled,-21146.571950976,"Liquidated" 
2024-03-28T13:31:00Z,GLD,203.1,-106,Market,Filled,-21528.6,"Liquidated" 
2024-03-28T13:31:00Z,QQQ,440.553582312,48,Market,Filled,21146.571950976,"" 
2024-03-28T13:31:00Z,GLD,203.1,106,Market,Filled,21528.6,"" 
2024-04-05T13:31:00Z,QQQ,431.154815376,-48,Market,Filled,-20695.431138048,"Liquidated" 
2024-04-05T13:31:00Z,GLD,211.52,-106,Market,Filled,-22421.12,"Liquidated" 
2024-04-05T13:31:00Z,SPY,502.248738016,39,Market,Filled,19587.700782624,"" 
2024-04-05T13:31:00Z,QQQ,431.154815376,43,Market,Filled,18539.657061168,"" 
2024-04-12T13:31:00Z,SPY,507.0747584,-39,Market,Filled,-19775.9155776,"Liquidated" 
2024-04-12T13:31:00Z,QQQ,441.088390968,-43,Market,Filled,-18966.800811624,"Liquidated" 
2024-04-12T13:31:00Z,QQQ,441.088390968,43,Market,Filled,18966.800811624,"" 
2024-04-12T13:31:00Z,GLD,219.8,100,Market,Filled,21980,"" 
2024-04-19T13:31:00Z,QQQ,419.339505624,-43,Market,Filled,-18031.598741832,"Liquidated" 
2024-04-19T13:31:00Z,GLD,220.34,-100,Market,Filled,-22034,"Liquidated" 
2024-04-19T13:31:00Z,GLD,220.34,98,Market,Filled,21593.32,"" 
2024-04-19T13:31:00Z,SPY,488.984523776,32,Market,Filled,15647.504760832,"" 
2024-04-26T13:31:00Z,SPY,492.870791712,-32,Market,Filled,-15771.865334784,"Liquidated" 
2024-04-26T13:31:00Z,GLD,215.92,-98,Market,Filled,-21160.16,"Liquidated" 
2024-04-26T13:31:00Z,SPY,492.870791712,31,Market,Filled,15278.994543072,"" 
2024-04-26T13:31:00Z,GLD,215.92,99,Market,Filled,21376.08,"" 
2024-05-03T13:31:00Z,SPY,494.378311264,-31,Market,Filled,-15325.727649184,"Liquidated" 
2024-05-03T13:31:00Z,GLD,213.13,-99,Market,Filled,-21099.87,"Liquidated" 
2024-05-03T13:31:00Z,QQQ,422.79595416,33,Market,Filled,13952.26648728,"" 
2024-05-03T13:31:00Z,SPY,494.378311264,27,Market,Filled,13348.214404128,"" 
2024-05-10T13:31:00Z,SPY,509.198990496,-27,Market,Filled,-13748.372743392,"Liquidated" 
2024-05-10T13:31:00Z,QQQ,436.780210128,-33,Market,Filled,-14413.746934224,"Liquidated" 
2024-05-10T13:31:00Z,GLD,216.95,100,Market,Filled,21695,"" 
2024-05-10T13:31:00Z,SPY,509.198990496,42,Market,Filled,21386.357600832,"" 
2024-05-17T13:31:00Z,SPY,517.539293472,-42,Market,Filled,-21736.650325824,"Liquidated" 
2024-05-17T13:31:00Z,GLD,220.03,-100,Market,Filled,-22003,"Liquidated" 
2024-05-17T13:31:00Z,GLD,220.03,100,Market,Filled,22003,"" 
2024-05-17T13:31:00Z,QQQ,447.634845072,49,Market,Filled,21934.107408528,"" 
2024-05-24T13:31:00Z,QQQ,449.298694224,-49,Market,Filled,-22015.636016976,"Liquidated" 
2024-05-24T13:31:00Z,GLD,215.72,-100,Market,Filled,-21572,"Liquidated" 
2024-05-24T13:31:00Z,SPY,514.866872448,40,Market,Filled,20594.67489792,"" 
2024-05-24T13:31:00Z,QQQ,449.298694224,43,Market,Filled,19319.843851632,"" 
2024-06-03T13:31:00Z,SPY,516.247133856,-40,Market,Filled,-20649.88535424,"Liquidated" 
2024-06-03T13:31:00Z,QQQ,446.377054344,-43,Market,Filled,-19194.213336792,"Liquidated" 
2024-06-03T13:31:00Z,SPY,516.247133856,36,Market,Filled,18584.896818816,"" 
2024-06-03T13:31:00Z,QQQ,446.377054344,40,Market,Filled,17855.08217376,"" 
2024-06-10T13:31:00Z,SPY,522.747088288,-36,Market,Filled,-18818.895178368,"Liquidated" 
2024-06-10T13:31:00Z,QQQ,458.509287744,-40,Market,Filled,-18340.37150976,"Liquidated" 
2024-06-10T13:31:00Z,SPY,522.747088288,42,Market,Filled,21955.377708096,"" 
2024-06-10T13:31:00Z,QQQ,458.509287744,48,Market,Filled,22008.445811712,"" 
2024-06-17T13:31:00Z,SPY,531.332118464,-42,Market,Filled,-22315.948975488,"Liquidated" 
2024-06-17T13:31:00Z,QQQ,474.583259016,-48,Market,Filled,-22779.996432768,"Liquidated" 
2024-06-17T13:31:00Z,SPY,531.332118464,42,Market,Filled,22315.948975488,"" 
2024-06-17T13:31:00Z,QQQ,474.583259016,48,Market,Filled,22779.996432768,"" 
2024-06-25T13:31:00Z,SPY,533.006989306,-42,Market,Filled,-22386.293550852,"Liquidated" 
2024-06-25T13:31:00Z,QQQ,470.14912462,-48,Market,Filled,-22567.15798176,"Liquidated" 
2024-06-25T13:31:00Z,QQQ,470.14912462,45,Market,Filled,21156.7106079,"" 
2024-06-25T13:31:00Z,SPY,533.006989306,42,Market,Filled,22386.293550852,"" 
2024-07-02T13:31:00Z,SPY,535.560363246,-42,Market,Filled,-22493.535256332,"Liquidated" 
2024-07-02T13:31:00Z,QQQ,478.04512224,-45,Market,Filled,-21512.0305008,"Liquidated" 
2024-07-02T13:31:00Z,GLD,215.57,106,Market,Filled,22850.42,"" 
2024-07-02T13:31:00Z,SPY,535.560363246,42,Market,Filled,22493.535256332,"" 
2024-07-10T13:31:00Z,SPY,545.852424358,-42,Market,Filled,-22925.801823036,"Liquidated" 
2024-07-10T13:31:00Z,GLD,218.56,-106,Market,Filled,-23167.36,"Liquidated" 
2024-07-10T13:31:00Z,SPY,545.852424358,42,Market,Filled,22925.801823036,"" 
2024-07-10T13:31:00Z,GLD,218.56,106,Market,Filled,23167.36,"" 
2024-07-17T13:31:00Z,SPY,554.730309134,-42,Market,Filled,-23298.672983628,"Liquidated" 
2024-07-17T13:31:00Z,GLD,228.29,-106,Market,Filled,-24198.74,"Liquidated" 
2024-07-17T13:31:00Z,QQQ,492.34917823,39,Market,Filled,19201.61795097,"" 
2024-07-17T13:31:00Z,SPY,554.730309134,42,Market,Filled,23298.672983628,"" 
2024-07-24T13:31:00Z,SPY,543.849007882,-42,Market,Filled,-22841.658331044,"Liquidated" 
2024-07-24T13:31:00Z,QQQ,476.75557489,-39,Market,Filled,-18593.46742071,"Liquidated" 
2024-07-24T13:31:00Z,SPY,543.849007882,35,Market,Filled,19034.71527587,"" 
2024-07-24T13:31:00Z,QQQ,476.75557489,34,Market,Filled,16209.68954626,"" 
2024-07-31T13:31:00Z,SPY,532.2802598,-35,Market,Filled,-18629.809093,"Liquidated" 
2024-07-31T13:31:00Z,QQQ,453.851230035,-34,Market,Filled,-15430.94182119,"Liquidated" 
2024-07-31T13:31:00Z,GLD,222.52,103,Market,Filled,22919.56,"" 
2024-07-31T13:31:00Z,SPY,532.2802598,32,Market,Filled,17032.9683136,"" 
2024-08-07T13:31:00Z,SPY,512.786231835,-32,Market,Filled,-16409.15941872,"Liquidated" 
2024-08-07T13:31:00Z,GLD,220.7,-103,Market,Filled,-22732.1,"Liquidated" 
2024-08-07T13:31:00Z,SPY,512.786231835,14,Market,Filled,7179.00724569,"" 
2024-08-07T13:31:00Z,QQQ,435.995959035,17,Market,Filled,7411.931303595,"" 
2024-08-14T13:31:00Z,SPY,532.319542476,-14,Market,Filled,-7452.473594664,"Liquidated" 
2024-08-14T13:31:00Z,QQQ,458.86062551,-17,Market,Filled,-7800.63063367,"Liquidated" 
2024-08-14T13:31:00Z,GLD,228.06,100,Market,Filled,22806,"" 
2024-08-14T13:31:00Z,SPY,532.319542476,30,Market,Filled,15969.58627428,"" 
2024-08-21T13:31:00Z,SPY,548.68077703,-30,Market,Filled,-16460.4233109,"Liquidated" 
2024-08-21T13:31:00Z,GLD,232.46,-100,Market,Filled,-23246,"Liquidated" 
2024-08-21T13:31:00Z,GLD,232.46,100,Market,Filled,23246,"" 
2024-08-21T13:31:00Z,SPY,548.68077703,42,Market,Filled,23044.59263526,"" 
2024-08-28T13:31:00Z,SPY,551.489488364,-42,Market,Filled,-23162.558511288,"Liquidated" 
2024-08-28T13:31:00Z,GLD,233.39,-100,Market,Filled,-23339,"Liquidated" 
2024-08-28T13:31:00Z,SPY,551.489488364,42,Market,Filled,23162.558511288,"" 
2024-08-28T13:31:00Z,QQQ,472.92661122,39,Market,Filled,18444.13783758,"" 
2024-09-05T13:31:00Z,SPY,541.069758555,-42,Market,Filled,-22724.92985931,"Liquidated" 
2024-09-05T13:31:00Z,QQQ,456.906465295,-39,Market,Filled,-17819.352146505,"Liquidated" 
2024-09-05T13:31:00Z,GLD,230.43,99,Market,Filled,22812.57,"" 
2024-09-05T13:31:00Z,SPY,541.069758555,27,Market,Filled,14608.883480985,"" 
2024-09-12T13:31:00Z,SPY,544.477530698,-27,Market,Filled,-14700.893328846,"Liquidated" 
2024-09-12T13:31:00Z,GLD,232.25,-99,Market,Filled,-22992.75,"Liquidated" 
2024-09-12T13:31:00Z,SPY,544.477530698,23,Market,Filled,12522.983206054,"" 
2024-09-12T13:31:00Z,QQQ,464.85206089,27,Market,Filled,12551.00564403,"" 
2024-09-19T13:31:00Z,SPY,551.33235766,-23,Market,Filled,-12680.64422618,"Liquidated" 
2024-09-19T13:31:00Z,QQQ,467.64938668,-27,Market,Filled,-12626.53344036,"Liquidated" 
2024-09-19T13:31:00Z,SPY,551.33235766,27,Market,Filled,14885.97365682,"" 
2024-09-19T13:31:00Z,GLD,235.51,98,Market,Filled,23079.98,"" 
2024-09-26T13:31:00Z,SPY,561.534091136,-27,Market,Filled,-15161.420460672,"Liquidated" 
2024-09-26T13:31:00Z,GLD,245.73,-98,Market,Filled,-24081.54,"Liquidated" 
2024-09-26T13:31:00Z,QQQ,482.590851624,49,Market,Filled,23646.951729576,"" 
2024-09-26T13:31:00Z,GLD,245.73,96,Market,Filled,23590.08,"" 
2024-10-03T13:31:00Z,QQQ,478.74657474,-49,Market,Filled,-23458.58216226,"Liquidated" 
2024-10-03T13:31:00Z,GLD,245.66,-96,Market,Filled,-23583.36,"Liquidated" 
2024-10-03T13:31:00Z,SPY,560.371698624,28,Market,Filled,15690.407561472,"" 
2024-10-03T13:31:00Z,QQQ,478.74657474,31,Market,Filled,14841.14381694,"" 
2024-10-10T13:31:00Z,SPY,568.528147776,-28,Market,Filled,-15918.788137728,"Liquidated" 
2024-10-10T13:31:00Z,QQQ,489.87213058,-31,Market,Filled,-15186.03604798,"Liquidated" 
2024-10-10T13:31:00Z,SPY,568.528147776,42,Market,Filled,23878.182206592,"" 
2024-10-10T13:31:00Z,QQQ,489.87213058,48,Market,Filled,23513.86226784,"" 
2024-10-17T13:31:00Z,SPY,573.61115232,-42,Market,Filled,-24091.66839744,"Liquidated" 
2024-10-17T13:31:00Z,QQQ,487.647019412,-48,Market,Filled,-23407.056931776,"Liquidated" 
2024-10-17T13:31:00Z,QQQ,487.647019412,43,Market,Filled,20968.821834716,"" 
2024-10-17T13:31:00Z,GLD,247.15,97,Market,Filled,23973.55,"" 
2024-10-24T13:31:00Z,QQQ,485.113968752,-43,Market,Filled,-20859.900656336,"Liquidated" 
2024-10-24T13:31:00Z,GLD,250.87,-97,Market,Filled,-24334.39,"Liquidated" 
2024-10-24T13:31:00Z,GLD,250.87,96,Market,Filled,24083.52,"" 
2024-10-24T13:31:00Z,SPY,569.365464416,39,Market,Filled,22205.253112224,"" 
2024-10-31T13:31:00Z,SPY,571.355322784,-39,Market,Filled,-22282.857588576,"Liquidated" 
2024-10-31T13:31:00Z,GLD,257.5,-96,Market,Filled,-24720,"Liquidated" 
2024-10-31T13:31:00Z,GLD,257.5,95,Market,Filled,24462.5,"" 
2024-10-31T13:31:00Z,QQQ,493.080661416,49,Market,Filled,24160.952409384,"" 
